"","cohort","Country","Sex","B0_50100","B0_50110","B1_50100","B1_50110","compression.one_50100","compression.one_50110","compression.twoThird_50100","compression.twoThird_50110","postponement.one_50100","postponement.one_50110","postponement.twoThird_50100","postponement.twoThird_50110"
"3595",1964,"Spain","Male",-5.80590696753829,-5.78337757188759,0.0794456085892296,0.0825719332695778,1.05537016985433,1.00091867729265,1.00740473560839,0.954984272726577,-0.216892954947674,-0.611431431286022,-0.168918269311504,-0.565479387769194
"3596",1965,"Spain","Male",-5.82766929599397,-5.80256781255899,0.0797588342004117,0.0830831573956494,1.20915689284951,1.13333317866932,1.15391310404591,1.08108125295735,-0.223184063575964,-0.683406361033207,-0.167929795896178,-0.631134118868196
"3597",1966,"Spain","Male",-5.89588633203391,-5.87293601959961,0.0812382649960366,0.0852021570355756,1.68666412909266,1.61428790045166,1.6083498227177,1.53861344867115,-0.39756596853001,-1.01726862767707,-0.319234856012891,-0.941561490798811
"3598",1967,"Spain","Male",-5.98926012575013,-5.9723785491479,0.0832126830259753,0.087796002743472,2.32903414728852,2.28162926161929,2.21855405486865,2.17221239679994,-0.622698370316066,-1.37538055517402,-0.512191686055161,-1.26591287978835
"3599",1858,"Spain","Female",-4.3037145522279,-4.21991245650871,0.0713539624834362,0.0668715441906805,NA,NA,NA,NA,NA,NA,NA,NA
"3600",1859,"Spain","Female",-3.85222820256091,-3.77752582964036,0.0624362098206052,0.0581995931612855,NA,NA,NA,NA,NA,NA,NA,NA
"3601",1860,"Spain","Female",-5.22204456482397,-5.1228211222238,0.0927877810358305,0.0871392564324788,6.3113661179206,6.57526457759009,5.98747194207218,6.24903843366571,-1.22147464142763,-1.22925238135542,-0.89746241616665,-0.902953768831235
"3602",1861,"Spain","Female",-4.04107102178006,-3.98733065252451,0.0657635475485806,0.0627763484801103,NA,NA,NA,NA,NA,NA,NA,NA
"3603",1862,"Spain","Female",-4.51179561146157,-4.43453158170608,0.0760399733893655,0.0716147327966575,NA,NA,NA,NA,NA,NA,NA,NA
"3604",1863,"Spain","Female",-4.21714746794839,-4.15211504811336,0.069281854344424,0.0656120434127262,NA,NA,NA,NA,NA,NA,NA,NA
"3605",1864,"Spain","Female",-4.47094256291236,-4.40330322371111,0.0750505618690044,0.0712780699450718,NA,NA,NA,NA,NA,NA,NA,NA
"3606",1865,"Spain","Female",-4.6054734891916,-4.54200893325378,0.0780494910364555,0.0744631136288845,NA,NA,NA,NA,NA,NA,NA,NA
"3607",1866,"Spain","Female",-4.45060965296547,-4.38203667847655,0.0743396094135099,0.0705649672937517,NA,NA,NA,NA,NA,NA,NA,NA
"3608",1867,"Spain","Female",-4.25343069040165,-4.19741383152378,0.069791601693723,0.0666233797953306,NA,NA,NA,NA,NA,NA,NA,NA
"3609",1868,"Spain","Female",-4.49416261067697,-4.43948012802451,0.075110625288974,0.072033365701649,1.37283660891317,1.66253277484408,1.31641420655944,1.59621670368366,-0.102683976696603,-0.297953943142321,-0.0462531288087824,-0.231630092594273
"3610",1869,"Spain","Female",-4.06442707422318,-4.01797930141162,0.0656501136935791,0.0631809830224517,1.60307563289005,1.89819581265061,1.5421964556693,1.82830472295599,0.0341191794909719,-0.198694832194352,0.0950007804759636,-0.128801316239375
"3611",1870,"Spain","Female",-5.26077973895817,-5.16168919794654,0.092713300320229,0.0871396807701153,0.228273559511074,0.244855748502353,0.217395381041609,0.233662254567655,0.144286326466393,0.131017215727333,0.155163379530915,0.142210505015914
"3612",1871,"Spain","Female",-4.28749321711437,-4.23985910717142,0.0705026156716479,0.0679508498555488,1.84049674313209,1.94845306035375,1.76727261039619,1.87291568789766,-0.119022757672671,-0.199753912709305,-0.0457925100779981,-0.124211786618829
"3613",1872,"Spain","Female",-4.7052312140106,-4.63832266641345,0.0797047971015566,0.075906897653189,1.33978966986723,1.48551970513558,1.28220651419968,1.42380681433134,-0.0723626423485122,-0.185401554965829,-0.0147666554066852,-0.123678517419954
"3614",1873,"Spain","Female",-4.47471355741419,-4.42308140435226,0.0743849731464107,0.0714074847568914,1.88188899628264,2.06330347509798,1.80416902945958,1.98045025562782,-0.14994038217824,-0.267961864225835,-0.0722104592709094,-0.185100827991533
"3615",1874,"Spain","Female",-4.71331273405317,-4.64911242174842,0.0799033956879631,0.0763617083178493,1.68882280179413,1.78953134519904,1.61571563827937,1.71439221933995,-0.140865997181773,-0.204372082780818,-0.0677423490767701,-0.129220840244429
"3616",1875,"Spain","Female",-4.79421552415322,-4.74365799096749,0.0817041222410569,0.0788745684473187,1.28405389331133,1.42958831675835,1.22792320871379,1.36865803531693,-0.0828025502310723,-0.206443802527492,-0.0266565771568033,-0.145499634085329
"3617",1876,"Spain","Female",-4.6829906666527,-4.62478499111972,0.0791095293232239,0.0759680693120717,1.63240778907123,1.78074566004845,1.56240107904695,1.70653025889159,-0.159170426505966,-0.275417191472403,-0.0891485869973572,-0.201189554106346
"3618",1877,"Spain","Female",-4.57303551510127,-4.52016951279189,0.0764630359032648,0.073511916616511,2.32295480725046,2.43351280704631,2.22442456263365,2.33297837750557,-0.252494607589735,-0.320369763753412,-0.153949347209451,-0.21982418746251
"3619",1878,"Spain","Female",-4.7455991788414,-4.6788929798311,0.0801306030530722,0.0764191365049526,1.75344718599006,1.73243480994672,1.67723298872327,1.65933171331672,-0.14904928666671,-0.0937461052598145,-0.0728178291720489,-0.0206322312768705
"3620",1879,"Spain","Female",-4.3597324242746,-4.31109033065409,0.0713937198108112,0.0687198790595236,2.2141737038822,2.25857045830541,2.12449111943623,2.16923480087272,-0.164535277686355,-0.159949199347551,-0.0748449245563236,-0.0706081062075512
"3621",1880,"Spain","Female",-5.23351357318078,-5.151084394037,0.0911565292079621,0.0866309542981862,-0.161951135325101,-0.0671765068252981,-0.154352939431551,-0.0641402962079418,0.20569664296621,0.0657983998122766,0.198082096455796,0.0627584255939944
"3622",1881,"Spain","Female",-4.5833685796832,-4.53790571531558,0.0760721447912957,0.0735927686439235,2.14145731052282,2.22103624250943,2.05079377012467,2.12898734381158,-0.125432985284068,-0.157157887651671,-0.034756858578902,-0.0650992572467928
"3623",1882,"Spain","Female",-4.88191553649651,-4.81661150405928,0.0824759314662345,0.0787969766021388,1.18617879080652,1.25201236252942,1.13368651987688,1.19826131491269,0.0414535058506154,0.00533294173299836,0.093958438078765,0.0590934713392492
"3624",1883,"Spain","Female",-4.70963473628155,-4.65563430419999,0.0782742672426357,0.0751933095935807,1.65296173917496,1.69502876341463,1.58193898377343,1.62406313509419,0.00291251013770477,-0.00590548409373426,0.0739469420577095,0.0650685218751583
"3625",1884,"Spain","Female",-4.89495712970688,-4.84163659409782,0.0823010988330843,0.0793044858365069,1.21653558800574,1.34354826302027,1.16252300961141,1.28538141642267,0.128161830731361,0.0424542800956971,0.182185239704431,0.100631184041138
"3626",1885,"Spain","Female",-4.95321168424229,-4.89874774550911,0.0834089131359166,0.0803461229662699,1.04753108127909,1.05698166994265,1.000582097042,1.01071618159266,0.190601506171493,0.215179531214723,0.237559032076025,0.261450687424844
"3627",1886,"Spain","Female",-4.87565621648981,-4.8262528334942,0.0813374125725258,0.0785901230126167,1.29991804541713,1.40976052841228,1.24240884236271,1.34879418212234,0.193741107161106,0.133001470525517,0.251259541611677,0.19397622739843
"3628",1887,"Spain","Female",-4.79949215974812,-4.74668214894089,0.0794158868618739,0.076433233780358,1.56472017277725,1.62071292508407,1.49638858149402,1.55163921365739,0.156338179498594,0.146628088461771,0.22467986108931,0.215709298307601
"3629",1888,"Spain","Female",-4.99510112123584,-4.9428713515453,0.0836310437986948,0.0807124704271607,1.66047000841478,1.83509659613968,1.58501683336754,1.75374854643147,0.137962213322506,0.00362520379245268,0.213432350655406,0.0849890156743385
"3630",1889,"Spain","Female",-4.70935612374675,-4.64702890891907,0.0769793357843842,0.0733349661631917,2.51334063162888,2.49452643388992,2.40408891387073,2.38898194748035,0.026179288219808,0.142210342368326,0.13544461822767,0.247762737737059
"3631",1890,"Spain","Female",-5.29241080858554,-5.22486108691995,0.0904983480281493,0.0868179231178068,0.353247398518658,0.466479811267373,0.336479120334673,0.444981545877969,0.332893797156633,0.21596543466071,0.349655210313866,0.2374647212431
"3632",1891,"Spain","Female",-4.92348923919698,-4.88199359767132,0.0821018651823893,0.0798837727496271,2.34493620057399,2.44362833348432,2.23914445767888,2.33539453680303,-0.0743897856448079,-0.140331022113223,0.0314254248518857,-0.032077442556453
"3633",1892,"Spain","Female",-5.18217707503706,-5.12146313833172,0.0878846181612879,0.0845789934105116,1.94352378832576,2.06358221867037,1.85201850385949,1.96894318142172,-0.0670161693066262,-0.163645345984538,0.0245237036658246,-0.0689782431339729
"3634",1893,"Spain","Female",-5.07363623683721,-5.0284544058223,0.0852892412685261,0.0827705968052394,2.45388318996524,2.60893264932032,2.34024838837649,2.49062899186252,-0.191854649279922,-0.317669004096597,-0.0781853095201264,-0.199335900853509
"3635",1894,"Spain","Female",-5.19747675681821,-5.14054235208468,0.0880393529523689,0.0849570650346819,1.96324375562818,2.01331225501692,1.87081556463925,1.9207204917258,-0.130989170171802,-0.156166374258728,-0.0385242212243035,-0.0635461708520033
"3636",1895,"Spain","Female",-5.26443369355379,-5.21974681201928,0.0894448733543226,0.0870005145274965,1.99385021981878,2.13398527001959,1.89885918098103,2.03431871815802,-0.161272096495459,-0.28927780878357,-0.0662385441764215,-0.189573151846798
"3637",1896,"Spain","Female",-5.29538670575646,-5.24349709448248,0.0899563958947874,0.0871367613228051,2.72707340421411,2.80630409301416,2.59553432093196,2.67369931023387,-0.332195388956038,-0.369301957820607,-0.20059855603246,-0.23665106897603
"3638",1897,"Spain","Female",-5.24900850223991,-5.19971500097625,0.0886797207962272,0.0859561745267676,2.97769431630064,3.11483635442763,2.83507114340383,2.96872975320002,-0.375803008338405,-0.471374061436638,-0.233124751458046,-0.325222429342368
"3639",1898,"Spain","Female",-5.34372643868364,-5.29868500767268,0.0906262393531719,0.0882548517683249,2.22227571311791,2.35073918711472,2.11503513318524,2.23946225911425,-0.239678945837344,-0.367485831228727,-0.132386390927284,-0.256162807991821
"3640",1899,"Spain","Female",-5.10814423288587,-5.06855839373344,0.0849124638427692,0.0826573099392675,2.72771743383433,3.01355043231857,2.60131168107573,2.87686502901775,-0.289174093444171,-0.563510504802242,-0.162731813273105,-0.426791658863259
"3641",1900,"Spain","Female",-5.53517748866879,-5.48590117571772,0.0944845313537384,0.091886642173139,1.4409458767656,1.61851861049336,1.36934679124568,1.53978717544234,0.0344772233007085,-0.157343109437491,0.10611846518788,-0.0785678918096693
"3642",1901,"Spain","Female",-5.31919871483894,-5.27705939387958,0.0891117545421246,0.0867621262154176,2.5556875028827,2.62324985521197,2.43238711978807,2.49872950647194,-0.0857866545418027,-0.0881860263586169,0.0375600673450691,0.0363723600806871
"3643",1902,"Spain","Female",-5.50725001528952,-5.46039920802882,0.0931212366350661,0.0905397300614519,1.97485048085054,2.14268746796611,1.87681430551483,2.03839332110359,0.0582793470776899,-0.0788563833875351,0.156364165018502,0.0254830632415235
"3644",1903,"Spain","Female",-5.47400651716339,-5.43700460420546,0.0920593790522825,0.0899594123632769,2.49057338621222,2.62097237411159,2.36716805867828,2.49310613464307,-0.00844507910155912,-0.100717656712895,0.115015973000499,0.0271987951372168
"3645",1904,"Spain","Female",-5.51988124304632,-5.48182544135967,0.092906206683096,0.0908471711218253,1.95567893988735,2.14724091818097,1.8585015884387,2.04233025275741,0.126169793792883,-0.0543859012202148,0.223392122957002,0.0505705985287968
"3646",1905,"Spain","Female",-5.58975412053707,-5.54612077068928,0.0942422956664013,0.0919387929305707,1.93929101095357,2.00546958846662,1.84175511026546,1.90625523410818,0.155985186941603,0.109565123696974,0.25356958190741,0.208822096629003
"3647",1906,"Spain","Female",-5.56890136520163,-5.52671329257108,0.0933899653835006,0.0910794092754121,1.62909401369509,1.74529215551553,1.54779696443241,1.65968383251855,0.259523196155076,0.167518027533571,0.340854293368242,0.253159383104727
"3648",1907,"Spain","Female",-5.60583286490876,-5.56727810794867,0.0938765354569347,0.0917008451954882,2.14031426062729,2.27883536437186,2.0324320904687,2.16580049028218,0.179874103011475,0.0734796879835962,0.287806888644468,0.186562086089246
"3649",1908,"Spain","Female",-5.63521250529628,-5.59777639842887,0.0943226572632618,0.0923578631979989,1.71853186769038,1.8148164254041,1.63186274348327,1.7246077571574,0.27013794483516,0.194234073881184,0.356845714823294,0.284480050642333
"3650",1909,"Spain","Female",-5.61838384135783,-5.57930161502934,0.0934834953212413,0.0912938313428405,3.15642613971212,3.25182850263372,2.99605649843197,3.08908619530893,-0.0197079529556952,-0.0693508547824635,0.140735039393277,0.0934546000138674
"3651",1910,"Spain","Female",-5.71342563919737,-5.67743446854805,0.0954149558688243,0.0935189964316403,1.01329909158326,1.12276227325369,0.961874241302262,1.066612147229,0.460874266168005,0.351167662556868,0.51230984422882,0.407334762471923
"3652",1911,"Spain","Female",-5.6970606185482,-5.66269644614068,0.0945624703746217,0.092640495122837,2.24950657654692,2.36316431465842,2.13493028306711,2.24447817029708,0.195317800709638,0.104846701600227,0.309949155634708,0.223584449594249
"3653",1912,"Spain","Female",-5.76020285888896,-5.72440182661896,0.095677180966483,0.0937353881079539,1.45045803443398,1.56162862881997,1.37628339980807,1.48294666735804,0.382324325003307,0.268439022990101,0.456528828909555,0.347153614931063
"3654",1913,"Spain","Female",-5.77812513073128,-5.73879726864713,0.095630419326653,0.0933966687399517,1.7574982783628,1.79117730583445,1.66729085648199,1.70056693981865,0.346106930056372,0.356470954893126,0.436354967606615,0.447115301015955
"3655",1914,"Spain","Female",-5.81254340086302,-5.77195525894565,0.0961737523711911,0.0939864770362219,1.67486610511909,1.70438946295544,1.58850377150291,1.61775275968722,0.373274822729663,0.383282210754679,0.459675875908161,0.469951407653362
"3656",1915,"Spain","Female",-5.8182963866787,-5.77615999806954,0.0959340058546485,0.0936515576325384,1.29446042026927,1.34087697349873,1.22790496275098,1.27297365859059,0.487567996852061,0.484252637552355,0.554143750045188,0.552173759720542
"3657",1916,"Spain","Female",-5.82582504029982,-5.78018356015181,0.0957432806060645,0.0932573995253329,1.46626746236404,1.48982932530714,1.39085406761163,1.41444028567681,0.444523346700311,0.465090934023877,0.51996442129434,0.540501906539234
"3658",1917,"Spain","Female",-5.86140293826509,-5.81168448130989,0.096169344016007,0.0934547244561855,1.44909293519602,1.42605303904372,1.37423061900965,1.35361698242476,0.454779184248348,0.532261035277976,0.529669218464623,0.604715049315121
"3659",1918,"Spain","Female",-5.8694608448625,-5.82203522414478,0.0959853038662954,0.0934726736202868,1.32334943080839,1.30012126176222,1.25501856913258,1.2340158124658,0.5189090543542,0.606422073515319,0.587259921390395,0.672538869123958
"3660",1919,"Spain","Female",-5.90005838713091,-5.84939489070015,0.0961117570299557,0.0933272637321385,1.59963054040535,1.57907486073831,1.51664859868757,1.49854321464901,0.47846340648119,0.56816884049281,0.561476767553049,0.64872102870951
"3661",1920,"Spain","Female",-5.91374406456632,-5.86696098536144,0.095971940767019,0.093489620327104,1.11895253135685,1.08559058761698,1.0609886950854,1.03019489210373,0.649167452381448,0.748712206839528,0.707137598496342,0.804106697920169
"3662",1921,"Spain","Female",-6.00148131106036,-5.95123727495652,0.0973188734495885,0.0945670186933711,1.69851682245786,1.65269367665971,1.60907390954464,1.56703180015094,0.542838379696185,0.675569731615688,0.632316597708957,0.761252644389849
"3663",1922,"Spain","Female",-6.0149528287616,-5.9699004679311,0.0970610412338787,0.0947075063794113,1.40776110830309,1.39192830561424,1.33368646495886,1.31975157602029,0.676337665550186,0.738932608023347,0.750429983626326,0.811119933686861
"3664",1923,"Spain","Female",-6.06238916512368,-6.01181714252564,0.0973223838337086,0.0945498329806578,1.56550419069292,1.54891372906938,1.48256425387779,1.46821537216676,0.724204528757205,0.810982448450659,0.807166377805068,0.891693288581877
"3665",1924,"Spain","Female",-6.05657275901754,-6.00909256803708,0.0964516596955501,0.0938968438114379,1.33987226070732,1.33982900535767,1.26912460232411,1.27018764513448,0.90936705532124,0.978287218701702,0.98011734710969,1.0479265297832
"3666",1925,"Spain","Female",-6.08728323402477,-6.04009981830691,0.0963262419321875,0.093792561187219,1.47659314026448,1.4926135678979,1.39830288727478,1.41472065306343,0.98877138567164,1.03692501672717,1.06706569067213,1.11481850563199
"3667",1926,"Spain","Female",-6.10405458683197,-6.05990559088638,0.095879435442837,0.0935829630132511,1.52880789763948,1.58648883621004,1.44764562699016,1.50358764625402,1.09631032399791,1.06036209360938,1.17747316210776,1.1432659066548
"3668",1927,"Spain","Female",-6.13817343340269,-6.09002595003974,0.095656102955243,0.0930621854506823,1.51132238964791,1.57349590159669,1.43076626135303,1.49105962445984,1.26297825840307,1.25065439951022,1.34352637735279,1.3330852045132
"3669",1928,"Spain","Female",-6.11767998945468,-6.0704196094104,0.0941983172324801,0.0916593212995676,1.36256437166501,1.40821059965476,1.29039083418079,1.33483585971018,1.47626662396398,1.50368438738957,1.54841654685383,1.57703865387342
"3670",1929,"Spain","Female",-6.16601879584416,-6.11706560832667,0.0942772305728784,0.0916435979605492,1.45302829336251,1.51551253969824,1.3755981309464,1.43617007544639,1.5786228572889,1.56873766807109,1.65602864046419,1.64806114329224
"3671",1930,"Spain","Female",-6.19403174485696,-6.14121114525909,0.0938211227224304,0.0908785908744498,1.5305037589663,1.54752138082491,1.44870920022618,1.46623915780465,1.7380874703182,1.86423837127885,1.81985411856128,1.94549221264145
"3672",1931,"Spain","Female",-6.21640941638968,-6.16413028517895,0.0932831625696108,0.0904136815105333,1.15944209244091,1.19019761167974,1.09751099301916,1.12777328643298,1.9715533889584,2.03633280180978,2.0334320669762,2.09871185820216
"3673",1932,"Spain","Female",-6.21907818575733,-6.16119312827901,0.0922066216409198,0.088899395191382,1.10534495184383,1.06950375603575,1.04646004715013,1.0135457659626,2.16639777362751,2.42400928035826,2.22522231464072,2.47990697539346
"3674",1933,"Spain","Female",-6.23702320575982,-6.17548319724175,0.0915265119626676,0.0879325781263792,0.943984081919751,0.918211772177663,0.893767348092048,0.870349713769528,2.31932669981966,2.56868522160357,2.36947252672606,2.6164812361941
"3675",1934,"Spain","Female",-6.25451398336805,-6.18976207454356,0.0908784846673582,0.0870523189098318,1.07855970378755,1.01988132575762,1.02120706779072,0.96673661014286,2.39211489139777,2.7476040425496,2.44940243803931,2.80068384097171
"3676",1935,"Spain","Female",-6.27208413073169,-6.19936463210455,0.0902076915752046,0.0857335307816715,1.00864673673547,0.901299510561721,0.955080527816499,0.854468399046844,2.51718486735492,3.05305879194241,2.57068149858655,3.09981711406248
"3677",1936,"Spain","Female",-6.27529610504964,-6.19621470759388,0.0892908610096873,0.0842471731171509,0.940512764740262,0.774825665015968,0.890761918196851,0.734745871340273,2.62227782424381,3.37664299698056,2.67195700800842,3.41664320602499
"3678",1937,"Spain","Female",-6.32024819657238,-6.23810635960696,0.0894515985188738,0.0841731330931492,0.999833394754269,0.844937026152394,0.946778422598804,0.801163862415493,2.59407593146246,3.35484502688953,2.64706360303582,3.39854409859728
"3679",1938,"Spain","Female",-6.3046871490359,-6.21808316320494,0.0882620325174776,0.08249463332016,1.04592929392849,0.858337963513435,0.990882480434266,0.814279435155512,2.57385557178098,3.50250942521354,2.62884332904124,3.54649954156222
"3680",1939,"Spain","Female",-6.35526617376977,-6.26948061078402,0.0887644492567312,0.0831054828161695,1.05471233605914,0.883841466514461,0.998979924925379,0.838290524303133,2.48463109734787,3.36777142485537,2.54030766019616,3.4132573842287
"3681",1940,"Spain","Female",-6.3625577818147,-6.27111238141983,0.0882330154523216,0.0818949385971151,0.94560582878507,0.761850143104418,0.895869025201492,0.722866699604978,2.44082282650513,3.47120044770636,2.49050493188543,3.51012034272601
"3682",1941,"Spain","Female",-6.41389687991534,-6.32493489985868,0.0889147338083847,0.0827836794810084,1.11052593193208,0.94432510765467,1.05187374867418,0.89575675850795,2.22596362138663,3.21370776111492,2.28457279465871,3.26222142963206
"3683",1942,"Spain","Female",-6.41939644208902,-6.3317679550674,0.0885646505469362,0.0824435292866603,1.14133409189608,1.02055911996217,1.08136537723082,0.968430749693802,2.03660040559016,2.92248723365653,2.0965349125936,2.97457254099621
"3684",1943,"Spain","Female",-6.43009649426109,-6.34486999767533,0.0884075556576287,0.0823926654727957,1.10959264276318,1.02589926124156,1.05152114180878,0.973751103894379,1.85609904498932,2.64399093136173,1.91414206654719,2.69610360707395
"3685",1944,"Spain","Female",-6.45693804502215,-6.37555559402627,0.0887012074547009,0.0830048874638933,1.17072345393257,1.13559993729727,1.10949214103261,1.07792710609785,1.61410462562055,2.23922603118538,1.67531619881437,2.2968732026787
"3686",1945,"Spain","Female",-6.47267444996886,-6.39371650855376,0.088744938094952,0.0831769755660863,1.16944183167615,1.20744814664026,1.1084555519686,1.1464572261473,1.38678863411079,1.7920461875151,1.4477618352611,1.85302155278346
"3687",1946,"Spain","Female",-6.48313993211908,-6.4082375485262,0.0887276732380563,0.083499929783509,1.22506233273719,1.34169777158413,1.16140249024093,1.27430374292726,1.1357171235442,1.25801920660443,1.19937187060845,1.3254087153984
"3688",1947,"Spain","Female",-6.50399697398558,-6.43351543902782,0.0889802243090523,0.0841655611729688,1.08134538801737,1.23786524303181,1.02518814740822,1.17573821972993,0.997434869281236,0.921318890152591,1.05358777759454,0.983445636126838
"3689",1948,"Spain","Female",-6.4967447617609,-6.43166362527179,0.0886050221824564,0.0843295700830054,1.14790136027123,1.38332357878059,1.08865845204532,1.31444912875523,0.770103420669578,0.352127659757286,0.82934878495174,0.421011957003508
"3690",1949,"Spain","Female",-6.48350463365809,-6.42417985617938,0.0881308231936453,0.0845166077839034,0.765133583170737,0.99786233606374,0.725873106040211,0.948393195630082,0.798905292232114,0.224873667814975,0.838160451399929,0.274350639874683
"3691",1950,"Spain","Female",-6.50685347367082,-6.45268478870854,0.0884896009994092,0.0854892138806233,0.865039586759671,1.18754414385793,0.820628051968079,1.12878821883429,0.579088185821114,-0.43404991929021,0.623501554436821,-0.375273960043366
"3692",1951,"Spain","Female",-6.47246685198736,-6.42476902377731,0.087564836507933,0.0855082571994289,0.350548876708288,0.649287887356174,0.332709742210952,0.617382414303862,0.718879849383569,-0.499072945597788,0.736708162955544,-0.467151694734682
"3693",1952,"Spain","Female",-6.49186408268657,-6.44722984219079,0.0878152031380482,0.0862166482475473,0.434891314461346,0.75291821990195,0.412735868456117,0.715863296426242,0.585029995790805,-0.800833662690266,0.607179398864389,-0.763756515996505
"3694",1953,"Spain","Female",-6.4783153537645,-6.43790517835914,0.0873403875239252,0.0865086131748615,0.290636700201112,0.608301552693113,0.275901026880121,0.578477643450412,0.581230833463749,-1.02326856132452,0.595958177004732,-0.99342012679196
"3695",1954,"Spain","Female",-6.4785295831321,-6.44085109412403,0.0871592725670415,0.0869549881944426,0.129853930627434,0.423993683215222,0.123279539207068,0.403194028254937,0.619180008826795,-1.08465755078404,0.62574238653113,-1.06383333748405
"3696",1955,"Spain","Female",-6.46357692453839,-6.42783649604731,0.0866096057966697,0.0869486985359267,-0.0548331145986793,0.221623090453548,-0.0520694513956883,0.210792065781575,0.679594472204428,-1.16185327539088,0.676814526944938,-1.15099862108414
"3697",1956,"Spain","Female",-6.47010964574482,-6.43509371861657,0.0865526130282664,0.0873476561212596,-0.078545208849313,0.173675837375647,-0.0745865934047671,0.165173850273746,0.677238830833495,-1.21690135382179,0.673263682417996,-1.20837456572171
"3698",1957,"Spain","Female",-6.49778940839767,-6.46266558998444,0.0869534523754817,0.088088120004142,-0.0372194926507348,0.186481404686631,-0.0353353385258615,0.177292832356173,0.660199650910798,-1.22675552744365,0.658299717421784,-1.21754027940774
"3699",1958,"Spain","Female",-6.46763237709824,-6.43244645684289,0.0860162135799194,0.0875705462091831,-0.175971767335149,0.00501368479059749,-0.167127525017911,0.00476783195097852,0.748982737472069,-1.11521560127191,0.740119303373191,-1.11494798536626
"3700",1959,"Spain","Female",-6.4668013771977,-6.43092334307814,0.0857565666876538,0.0875833491979593,-0.101527638187129,0.043064452033633,-0.0964318984125612,0.0409490647747717,0.737493481033098,-1.02466357755204,0.732380601162674,-1.02252744924363
"3701",1960,"Spain","Female",-6.53290638583893,-6.49506830006715,0.0870391031568183,0.0890999601716036,0.156598643015947,0.265559614732503,0.14864236899809,0.252315695921268,0.620737573458108,-1.04272715771209,0.628682685213967,-1.02945647703167
"3702",1961,"Spain","Female",-6.55172103399315,-6.51244275521598,0.0872131475152573,0.0894884034255922,0.115234275371805,0.103771376709865,0.10942484041454,0.0984942482640108,0.0268698979647723,-0.0498700222315023,0.0326805822699896,-0.0445895953775306
"3703",1962,"Spain","Female",-6.56997254836815,-6.52860469042022,0.0873692256420278,0.0897931800631696,0.226528368212335,0.199915638916181,0.215068141177198,0.189717650423354,0.0575419506047439,-0.0775110379333483,0.0690045595107236,-0.0673071037771393
"3704",1963,"Spain","Female",-6.59893823695679,-6.55554044474592,0.0877573224435317,0.0902940366264058,0.402165358699918,0.359328577122184,0.381707296749042,0.340904404272571,0.0569049062691036,-0.121290188792479,0.0773682440224164,-0.102855597584707
"3705",1964,"Spain","Female",-6.61462875202246,-6.56871864338829,0.0878716083670717,0.0905641565362671,0.496800994414706,0.436946975225325,0.47145402271137,0.414487099828428,0.0904789331267253,-0.151050102406352,0.115832039698439,-0.128577329826385
"3706",1965,"Spain","Female",-6.68751862301231,-6.63921879308221,0.0892390865416196,0.0919107049464709,0.931794490860625,0.848038316010246,0.883607110719304,0.803871341596327,-0.0495277674103392,-0.277849427625497,-0.00132325623179952,-0.233656511785213
"3707",1966,"Spain","Female",-6.63404848069475,-6.58587945751232,0.0877831696651225,0.0907805782935997,0.613438351705646,0.53765557645135,0.582026508267035,0.509929749988785,0.214060464618825,-0.144947836392575,0.24547773882999,-0.117207104305002
"3708",1967,"Spain","Female",-6.80271725565742,-6.75118235119708,0.091350876791367,0.0941347482204476,1.60388996182453,1.48668268402334,1.51921443916105,1.40767542496863,-0.254208826084209,-0.508123207500851,-0.169496992316191,-0.429065777778192
"3709",1701,"Sweden","Male",-3.92830047220907,-3.92673374953424,0.0734743529185871,0.0733603728927592,NA,NA,NA,NA,NA,NA,NA,NA
"3710",1702,"Sweden","Male",-3.89823083253875,-3.89627479708139,0.0722960266225599,0.072184357122804,NA,NA,NA,NA,NA,NA,NA,NA
"3711",1703,"Sweden","Male",-3.87647080947019,-3.87542994917208,0.0710521106278992,0.0709844560938943,NA,NA,NA,NA,NA,NA,NA,NA
"3712",1704,"Sweden","Male",-3.85634888479134,-3.85574022749543,0.0698037983966552,0.0697563847269682,NA,NA,NA,NA,NA,NA,NA,NA
"3713",1705,"Sweden","Male",-3.8451318486326,-3.84479579547336,0.0692161680802539,0.0691808450718645,NA,NA,NA,NA,NA,NA,NA,NA
"3714",1706,"Sweden","Male",-3.84560436460055,-3.8449982382486,0.0693371014030358,0.0692855825942797,NA,NA,NA,NA,NA,NA,NA,NA
"3715",1707,"Sweden","Male",-3.84843044890818,-3.8474887417358,0.0697411129642854,0.0696706639532972,NA,NA,NA,NA,NA,NA,NA,NA
"3716",1708,"Sweden","Male",-3.84497820205017,-3.84389698981279,0.0701748275130482,0.0701002261741963,NA,NA,NA,NA,NA,NA,NA,NA
"3717",1709,"Sweden","Male",-3.83597620497792,-3.83482574963506,0.0704477447580096,0.0703742927287203,NA,NA,NA,NA,NA,NA,NA,NA
"3718",1710,"Sweden","Male",-3.82561134676715,-3.82451857029092,0.0705736213412742,0.0705063064079033,-0.68537448245651,-0.682939889468745,-0.66019520969942,-0.657871999027211,0.11237945274889,0.108363606463723,0.0871939141606184,0.0832896159161898
